alpha,ensemble_n_estimators,ensemble_max_features,ensemble_max_samples,ensemble_weighted,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
0.1,25.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.400052,0.420931,0.420931,0.602684,0.591889,0.591889,437310214625106.4,448776861311074.7,448776861311074.7,6.88,19260817.0,-1.0,0.531973,0.580713,0.580713
0.1,119.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.346809,0.36711,0.36711,0.628859,0.618784,0.618784,440969889916199.2,454894292880032.9,454894292880032.9,35.39,19260817.0,-1.0,0.542177,0.585954,0.585954
0.1,119.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.34689,0.367197,0.367197,0.62882,0.618742,0.618742,441272088875828.25,455206560906949.06,455206560906949.06,32.36,19260817.0,-1.0,0.542177,0.585954,0.585954
0.1,119.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.384707,0.40551,0.40551,0.610344,0.599719,0.599719,461602713024699.4,475191823118806.9,475191823118806.9,35.95,19260817.0,-1.0,0.532653,0.585954,0.585954
0.1,119.0,0.5125,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.3848,0.40561,0.40561,0.610297,0.599668,0.599668,461870038155400.8,475459697210016.2,475459697210016.2,35.72,19260817.0,-1.0,0.532653,0.585954,0.585954
0.01,72.0,0.45625,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.387502,0.412247,0.412247,0.608956,0.596311,0.596311,696495759341556.2,722835641934506.2,722835641934506.2,21.16,19260817.0,-1.0,0.54966,0.589099,0.589099
0.1,72.0,0.45625,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.348242,0.369597,0.369597,0.628169,0.617567,0.617567,439349157632300.56,451679292563510.4,451679292563510.4,17.27,19260817.0,-1.0,0.545805,0.592243,0.592243
0.1,25.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.269327,0.288643,0.288643,0.665112,0.656023,0.656023,389637193820730.4,404585550288100.94,404585550288100.94,4.13,19260817.0,-1.0,0.542177,0.604822,0.604822
0.1,25.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.321713,0.344801,0.344801,0.640826,0.629596,0.629596,449628661603678.5,458155261360024.8,458155261360024.8,3.56,19260817.0,-1.0,0.53424,0.572327,0.572327
0.1,25.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.326966,0.347512,0.347512,0.63834,0.628292,0.628292,474569904723502.7,492028882735311.0,492028882735311.0,4.74,19260817.0,-1.0,0.549887,0.606918,0.606918
0.1,119.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330916,0.352338,0.352338,0.636464,0.625964,0.625964,452841704352992.0,462820848882470.9,462820848882470.9,10.09,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.332988,0.353554,0.353554,0.635478,0.625376,0.625376,405535639694486.2,418045903867722.8,418045903867722.8,23.89,19260817.0,-1.0,0.537415,0.592243,0.592243
0.1,119.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330916,0.352338,0.352338,0.636464,0.625964,0.625964,452841704352992.0,462820848882470.9,462820848882470.9,12.08,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.38919,0.410502,0.410502,0.608116,0.597195,0.597195,462199804243601.1,475665348110740.7,475665348110740.7,24.5,19260817.0,-1.0,0.534467,0.57652,0.57652
0.01,72.0,0.45625,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.380466,0.405477,0.405477,0.612443,0.599735,0.599735,650199221203702.2,676002116486377.6,676002116486377.6,13.27,19260817.0,-1.0,0.546485,0.573375,0.573375
0.1,72.0,0.45625,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.340777,0.361946,0.361946,0.631756,0.621304,0.621304,424881725411544.3,437358491104591.5,437358491104591.5,12.8,19260817.0,-1.0,0.538776,0.579665,0.579665
0.1,25.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.400289,0.421172,0.421172,0.602566,0.591766,0.591766,437530617484412.06,448996144487217.5,448996144487217.5,7.11,19260817.0,-1.0,0.529932,0.580713,0.580713
0.1,119.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.347056,0.367368,0.367368,0.62874,0.618658,0.618658,441738344710077.25,455694215015727.75,455694215015727.75,30.72,19260817.0,-1.0,0.542177,0.585954,0.585954
0.1,119.0,0.5125,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.384956,0.40577,0.40577,0.61022,0.599587,0.599587,462223272235031.3,475825156929723.25,475825156929723.25,32.08,19260817.0,-1.0,0.532653,0.585954,0.585954
0.01,72.0,0.45625,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.387595,0.412358,0.412358,0.608909,0.596254,0.596254,696645175212634.8,722985683554317.6,722985683554317.6,19.89,19260817.0,-1.0,0.54966,0.589099,0.589099
0.1,72.0,0.45625,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.348386,0.369749,0.369749,0.6281,0.617493,0.617493,439619324660027.9,451955905434983.0,451955905434983.0,17.17,19260817.0,-1.0,0.545805,0.592243,0.592243
0.1,25.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.381856,0.402557,0.402557,0.611756,0.601206,0.601206,490862220559677.2,507500511351039.6,507500511351039.6,5.22,19260817.0,-1.0,0.541043,0.592243,0.592243
0.1,25.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.32196,0.345048,0.345048,0.640709,0.629477,0.629477,449687377842602.4,458212560934500.94,458212560934500.94,2.1,19260817.0,-1.0,0.53356,0.572327,0.572327
0.1,25.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.381767,0.402466,0.402466,0.6118,0.601252,0.601252,490653047911524.06,507275324133574.7,507275324133574.7,5.0,19260817.0,-1.0,0.541043,0.592243,0.592243
0.1,119.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330914,0.352316,0.352316,0.636465,0.625975,0.625975,452104607300032.25,462055938355146.2,462055938355146.2,11.79,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.414029,0.435938,0.435938,0.595623,0.584169,0.584169,472772093784038.4,485176839598446.06,485176839598446.06,26.49,19260817.0,-1.0,0.52381,0.577568,0.577568
0.1,119.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330957,0.352365,0.352365,0.636444,0.625951,0.625951,452487560238572.5,462456114914225.8,462456114914225.8,10.73,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.41411,0.436029,0.436029,0.595582,0.584122,0.584122,473023733395256.8,485431623082416.25,485431623082416.25,26.07,19260817.0,-1.0,0.52381,0.577568,0.577568
0.01,72.0,0.56875,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.419527,0.444544,0.444544,0.592822,0.579695,0.579695,714539172886147.4,741788676337912.0,741788676337912.0,13.89,19260817.0,-1.0,0.545805,0.597484,0.597484
0.1,72.0,0.56875,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.388242,0.409933,0.409933,0.608588,0.597483,0.597483,466664691516271.1,479682452933927.2,479682452933927.2,12.64,19260817.0,-1.0,0.532426,0.570231,0.570231
0.1,25.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.457933,0.480438,0.480438,0.572875,0.560652,0.560652,458684668771475.4,466660876052552.4,466660876052552.4,6.45,19260817.0,-1.0,0.51678,0.574423,0.574423
0.1,119.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.445593,0.467786,0.467786,0.579359,0.567438,0.567438,471320258541272.4,481122307730912.6,481122307730912.6,36.0,19260817.0,-1.0,0.512698,0.574423,0.574423
0.1,119.0,0.625,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.445677,0.467877,0.467877,0.579315,0.56739,0.56739,471563112437071.4,481372541533845.44,481372541533845.44,33.14,19260817.0,-1.0,0.514059,0.574423,0.574423
0.01,72.0,0.56875,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.423429,0.448063,0.448063,0.590826,0.577856,0.577856,721833215750573.8,748651265180697.2,748651265180697.2,22.13,19260817.0,-1.0,0.553061,0.603774,0.603774
0.1,72.0,0.56875,0.45625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.390818,0.412662,0.412662,0.607305,0.5961,0.5961,457013388386093.44,468726972006866.5,468726972006866.5,17.48,19260817.0,-1.0,0.534921,0.57652,0.57652
0.1,25.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.381838,0.402537,0.402537,0.611765,0.601216,0.601216,490342472450166.5,506933356664914.1,506933356664914.1,4.73,19260817.0,-1.0,0.541043,0.592243,0.592243
0.1,119.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.330916,0.352338,0.352338,0.636464,0.625964,0.625964,452841704352992.0,462820848882470.9,462820848882470.9,10.26,19260817.0,-1.0,0.536961,0.571279,0.571279
0.1,119.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.414218,0.436143,0.436143,0.595527,0.584063,0.584063,473326088993037.6,485748626052009.25,485748626052009.25,23.77,19260817.0,-1.0,0.52381,0.577568,0.577568
0.01,72.0,0.56875,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.419615,0.444631,0.444631,0.592777,0.57965,0.57965,714635342196098.1,741895570942403.9,741895570942403.9,13.91,19260817.0,-1.0,0.544444,0.597484,0.597484
0.1,72.0,0.56875,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.388351,0.410047,0.410047,0.608533,0.597426,0.597426,466858187423114.4,479889445570115.25,479889445570115.25,12.93,19260817.0,-1.0,0.532426,0.570231,0.570231
0.1,119.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.445789,0.467996,0.467996,0.579256,0.567326,0.567326,471911228606974.1,481744710547418.3,481744710547418.3,34.27,19260817.0,-1.0,0.514059,0.574423,0.574423
0.01,72.0,0.56875,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.423518,0.44816,0.44816,0.590781,0.577806,0.577806,722108970797613.0,748938813203119.2,748938813203119.2,19.72,19260817.0,-1.0,0.553061,0.603774,0.603774
0.1,72.0,0.56875,0.56875,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.390963,0.412818,0.412818,0.607233,0.596021,0.596021,457386600139324.8,469108862318199.0,469108862318199.0,16.36,19260817.0,-1.0,0.534921,0.57652,0.57652
0.1,213.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.326263,0.346847,0.346847,0.638673,0.628612,0.628612,405483508885225.94,417874497684335.6,417874497684335.6,40.9,19260817.0,-1.0,0.537188,0.592243,0.592243
0.1,213.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.335972,0.357513,0.357513,0.634054,0.623458,0.623458,451350351952946.4,461041980403534.8,461041980403534.8,19.5,19260817.0,-1.0,0.534921,0.571279,0.571279
0.1,213.0,0.4,0.5125,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.326291,0.346882,0.346882,0.63866,0.628595,0.628595,405596338975973.75,417981130500832.2,417981130500832.2,43.77,19260817.0,-1.0,0.536735,0.592243,0.592243
0.1,213.0,0.5125,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.335977,0.357513,0.357513,0.634052,0.623458,0.623458,451102631105999.4,460783683615075.3,460783683615075.3,18.91,19260817.0,-1.0,0.534921,0.571279,0.571279
